sample_id,Genomic Instability,Telomere Attrition,Epigenetic Alterations,Loss of Proteostasis,Deregulated Nutrient Sensing,Mitochondrial Dysfunction,Cellular Senescence,Stem Cell Exhaustion,Altered Intercellular Communication
S0168,0.0017777777777777714,0.009600000000000023,0.015466666666666696,0.009733333333333349,0.01,0.07525,-0.03346666666666664,-0.0031999999999999884,-0.08453333333333336
S0169,0.013777777777777828,0.006800000000000012,-0.04680000000000001,-0.017333333333333315,0.0029333333333333373,0.100375,0.0051999999999999885,-0.007066666666666663,0.024133333333333326
S0170,0.02033333333333337,0.05860000000000002,-0.02626666666666665,-0.09466666666666669,0.07720000000000005,0.11225,0.004,-0.06493333333333334,-0.08546666666666664
S0171,0.0011111111111110857,-0.03239999999999998,0.0028000000000000112,0.029200000000000045,0.011466666666666696,0.013875,-0.05786666666666668,-0.059333333333333314,-0.02453333333333336
S0172,-0.062,0.029600000000000022,0.02066666666666663,-0.011066666666666662,-0.057600000000000026,0.068625,-0.03933333333333332,0.05306666666666672,0.00919999999999999
S0173,-0.02,-0.010800000000000011,-0.03746666666666664,-0.0021333333333333256,0.0965333333333333,0.114875,-0.012666666666666685,-0.05346666666666664,-0.008399999999999977
S0174,0.019,0.023799999999999953,0.030799999999999956,-0.03026666666666665,-0.022133333333333324,0.087375,-0.03653333333333336,-0.014666666666666685,-0.04280000000000001
S0175,0.002555555555555543,-0.05180000000000001,-0.046,0.022,0.0474666666666667,-0.031,-0.03439999999999998,-0.05213333333333332,0.04773333333333335
S0176,0.029888888888888913,-0.05639999999999998,0.01666666666666663,-0.05253333333333336,0.059200000000000044,0.010875,0.10279999999999996,0.08773333333333334,-0.08080000000000001
S0177,-0.018,0.016799999999999954,0.07906666666666672,0.004666666666666685,-0.09306666666666666,0.07,0.07360000000000003,0.01693333333333328,-0.07813333333333333
S0178,0.013888888888888914,0.0006000000000000227,-0.022,-0.01453333333333336,0.08546666666666669,-0.055875,-0.07586666666666668,0.042,0.028399999999999977
S0179,-0.005555555555555543,-0.04,0.013200000000000045,-0.023866666666666675,0.06973333333333334,0.002375,-0.03880000000000001,-0.011600000000000023,-0.06453333333333336
S0180,-0.04355555555555554,0.03539999999999998,0.0,-0.007333333333333314,-0.00853333333333336,0.0935,-0.047866666666666675,-0.00453333333333336,-0.056933333333333336
S0181,0.006222222222222229,-0.06460000000000002,0.01106666666666672,0.01826666666666665,0.058799999999999956,-0.004125,-0.04119999999999999,0.002,-0.05093333333333334
S0182,0.011444444444444457,-0.0038000000000000113,0.024133333333333326,0.005733333333333348,-0.050666666666666686,-0.049875,0.07560000000000003,0.042,0.02866666666666663
S0183,0.052777777777777826,0.023200000000000047,-0.07986666666666667,0.01626666666666665,-0.04946666666666664,0.002625,0.05813333333333333,-0.017066666666666664,0.03373333333333335
S0184,-0.041666666666666685,-0.13419999999999999,-0.01146666666666664,-0.008666666666666685,0.06079999999999995,0.023625,-0.04666666666666668,0.023333333333333373,0.05373333333333335
S0185,-0.03233333333333331,-0.06739999999999997,-0.023333333333333314,-0.00653333333333336,0.006266666666666651,0.131125,0.031600000000000024,0.01693333333333328,0.009733333333333349
S0186,-0.02477777777777777,0.02,-0.03560000000000002,0.03586666666666667,0.028533333333333303,0.0325,-0.011066666666666662,-0.016399999999999977,-0.06466666666666669
S0187,-0.005333333333333314,0.028200000000000044,0.008800000000000011,-0.040133333333333326,-0.02373333333333335,0.084,-0.015333333333333315,0.08226666666666665,-0.08613333333333333
S0188,-0.027111111111111086,-0.06719999999999998,-0.02346666666666664,0.020399999999999977,0.08466666666666663,0.106375,0.021600000000000022,-0.027066666666666662,-0.07439999999999998
S0189,-0.047555555555555545,-0.051,-0.01546666666666664,-0.004933333333333337,0.034,-0.00825,0.03866666666666663,-0.07333333333333332,0.02626666666666665
S0190,-0.082,0.04460000000000002,0.05466666666666663,-0.0002666666666666515,-0.025733333333333348,0.05775,0.058533333333333305,0.056533333333333304,-0.108
S0191,0.049,0.054,-0.04706666666666666,-0.05119999999999999,0.00253333333333336,-0.061625,-0.0029333333333333373,0.026399999999999976,0.04973333333333335
S0192,0.026444444444444458,0.041799999999999955,0.02293333333333328,-0.02373333333333335,-0.08960000000000003,-0.11225,0.03706666666666672,-0.052800000000000014,0.13693333333333327
S0193,-0.04611111111111109,0.027,-0.059333333333333314,-0.013866666666666675,0.02626666666666665,0.011875,-0.029733333333333348,-0.027866666666666675,0.08866666666666663
S0194,0.0032222222222222287,-0.06319999999999999,-0.019600000000000024,0.012933333333333281,0.10733333333333338,0.022875,-0.06439999999999997,-0.024800000000000013,-0.1
S0195,-0.006333333333333314,0.08420000000000004,0.011866666666666675,0.03586666666666667,-0.05880000000000001,-0.0185,-0.019333333333333313,0.028533333333333303,-0.008800000000000011
S0196,0.06055555555555554,-0.05219999999999999,-0.042666666666666686,-0.02946666666666664,0.021200000000000045,0.013375,0.0013333333333333144,0.03666666666666663,0.02306666666666672
S0197,0.0015555555555555429,0.04720000000000005,-0.03226666666666665,-0.027199999999999988,0.0022666666666666517,0.05925,-0.021733333333333348,0.0021333333333333256,-0.014266666666666651
S0198,0.026777777777777827,-0.07819999999999999,-0.021600000000000022,0.014,0.03493333333333328,-0.092875,0.013466666666666696,-0.06360000000000002,0.028
S0199,0.09311111111111109,0.024799999999999954,-0.01053333333333336,-0.026666666666666686,-0.10839999999999998,-0.105875,0.05866666666666663,0.038399999999999976,0.07493333333333328
S0200,0.0044444444444444575,-0.052,-0.020399999999999977,-0.013066666666666662,0.07160000000000002,0.04675,-0.024399999999999977,0.08839999999999998,-0.07560000000000003
S0201,-0.07133333333333332,-0.005399999999999977,-0.0051999999999999885,-0.031199999999999988,0.10066666666666663,0.1225,-0.03773333333333335,0.030799999999999956,-0.10853333333333336
S0202,-0.013666666666666686,-0.028399999999999977,0.04906666666666672,-0.08346666666666663,0.040133333333333326,0.048625,-0.031066666666666663,-0.06280000000000001,-0.00946666666666664
S0203,0.07677777777777783,-0.03980000000000001,0.009333333333333315,-0.03506666666666666,-0.016133333333333326,-0.12425,0.06720000000000005,0.03786666666666667,0.09239999999999998
S0204,0.08844444444444445,0.09779999999999996,0.008266666666666651,-0.017066666666666664,-0.11506666666666666,-0.028625,0.021600000000000022,-0.012,0.00253333333333336
S0205,-0.05977777777777777,0.0006000000000000227,0.008800000000000011,-0.08760000000000003,0.08386666666666667,0.014375,-0.014266666666666651,-0.03413333333333333,0.008399999999999977
S0206,-0.11477777777777777,0.03760000000000002,0.06520000000000005,0.025200000000000045,0.06306666666666672,0.00975,-0.047600000000000024,-0.054399999999999976,-0.03253333333333336
S0207,0.06644444444444446,0.037200000000000046,0.05279999999999995,-0.046133333333333325,0.0314666666666667,-0.087125,-0.04560000000000002,0.03133333333333337,-0.053066666666666665
S0208,-0.04322222222222223,-0.048600000000000025,-0.0076000000000000225,0.03679999999999996,0.08839999999999998,0.007125,-0.04493333333333334,-0.022933333333333337,-0.008933333333333337
S0209,0.009222222222222229,0.026200000000000046,-0.022933333333333337,-0.08786666666666668,0.03666666666666663,-0.128125,0.0914666666666667,-0.00013333333333332575,0.0525333333333333
S0210,0.08555555555555554,-0.044399999999999974,0.005333333333333314,0.010799999999999954,-0.11173333333333335,0.020375,0.05306666666666672,0.04333333333333337,-0.0058666666666666745
S0211,0.05855555555555554,0.012799999999999954,0.008133333333333326,-0.014666666666666685,-0.026399999999999976,-0.11275,-0.010266666666666651,0.05279999999999995,0.05306666666666672
S0212,-0.051111111111111086,0.005399999999999977,-0.04186666666666668,0.009866666666666675,0.10693333333333328,0.115875,-0.06319999999999999,0.042799999999999956,-0.11173333333333335
S0213,0.03611111111111109,0.09420000000000005,0.00453333333333336,0.01973333333333335,-0.07266666666666668,-0.05275,0.06613333333333332,-0.008933333333333337,0.013866666666666675
S0214,-0.060888888888888916,-0.011,0.026133333333333324,0.0029333333333333373,-0.08253333333333336,-0.0165,0.006666666666666685,0.019466666666666698,0.08439999999999998
S0215,-0.08166666666666668,-0.047,-0.09053333333333335,0.023600000000000024,0.11573333333333335,0.099125,-0.09093333333333334,-0.05653333333333336,0.06293333333333329
S0216,-0.037333333333333316,0.04739999999999998,0.012799999999999954,-0.009066666666666662,-0.11386666666666667,-0.054,0.05373333333333335,-0.03680000000000001,0.1510666666666667
S0217,-0.040555555555555546,-0.072,-0.05786666666666668,0.025600000000000022,0.025466666666666696,0.006,-0.019600000000000024,0.014,0.08706666666666672
S0218,-0.021444444444444457,-0.054,0.004266666666666651,0.05213333333333332,-0.07386666666666668,-0.047375,-0.04453333333333336,-0.024399999999999977,0.06026666666666665
S0219,0.06322222222222217,-0.01719999999999999,-0.031866666666666675,-0.01,-0.00013333333333332575,0.0075,-0.00853333333333336,0.008266666666666651,-0.04133333333333331
S0220,-0.013,0.031600000000000024,-0.024800000000000013,-0.00453333333333336,0.052399999999999974,0.091625,-0.05986666666666667,0.029200000000000045,-0.09853333333333336
S0221,0.04444444444444446,-0.06580000000000001,0.0054666666666666405,0.03506666666666672,0.07186666666666668,0.031625,-0.03826666666666665,-0.061333333333333316,-0.018666666666666686
S0222,0.05866666666666663,0.05820000000000004,-0.12626666666666664,0.051466666666666695,-0.02453333333333336,-0.081625,0.0494666666666667,0.0005333333333333598,0.05960000000000002
S0223,-0.07522222222222223,-0.06760000000000002,0.026,-0.05733333333333331,0.114,-0.037,0.014799999999999954,-0.012,0.05133333333333337
S0224,0.08011111111111109,-0.02860000000000002,0.04106666666666672,0.020533333333333303,-0.012666666666666685,0.028375,-0.033199999999999986,-0.040133333333333326,-0.1373333333333333
S0225,-0.06855555555555554,0.012399999999999977,-0.02146666666666664,-0.06293333333333334,0.11826666666666664,0.041375,-0.06746666666666665,-0.03333333333333331,0.03413333333333333
S0226,0.029888888888888913,0.048,-0.04493333333333334,-0.006666666666666685,-0.040933333333333335,-0.11125,0.05639999999999998,-0.007866666666666675,0.1145333333333333
S0227,0.013777777777777828,0.08620000000000004,0.027333333333333373,0.0022666666666666517,-0.07986666666666667,-0.142875,0.028266666666666652,0.03466666666666663,0.09360000000000002
S0228,0.065,0.03320000000000005,-0.021333333333333315,0.0614666666666667,-0.09533333333333331,-0.15225,0.0485333333333333,0.09226666666666665,0.03386666666666668
S0229,0.04144444444444446,0.092,-0.01839999999999998,0.016799999999999954,0.03439999999999998,0.0765,-0.016399999999999977,-0.0005333333333333598,-0.11386666666666667
S0230,-0.031111111111111086,0.076,0.00453333333333336,-0.017866666666666673,-0.12760000000000002,-0.0285,0.09706666666666672,0.026533333333333305,0.060399999999999975
S0231,-0.015555555555555543,-0.0061999999999999885,-0.039066666666666666,0.046399999999999976,0.122,-0.043875,0.043733333333333346,-0.00919999999999999,-0.03
S0232,0.01722222222222217,-0.02239999999999998,0.022799999999999956,0.03026666666666665,0.025600000000000022,-0.0995,-0.0054666666666666405,0.016399999999999977,-0.016
S0233,-0.079,0.029,-0.02680000000000001,0.05626666666666665,0.09586666666666667,0.0125,-0.0972,-0.05466666666666668,0.013866666666666675
S0234,-0.031444444444444455,-0.033,0.058533333333333305,-0.028,-0.017333333333333315,0.052,0.08213333333333332,-0.03439999999999998,-0.029333333333333315
S0235,-0.020555555555555542,0.064,-0.009733333333333349,-0.00946666666666664,-0.056933333333333336,-0.062625,0.0374666666666667,0.010533333333333303,0.10333333333333337
S0236,0.062444444444444455,0.029200000000000045,-0.02026666666666665,0.006266666666666651,-0.06746666666666665,-0.062125,0.06879999999999996,0.020399999999999977,-0.011066666666666662
S0237,-0.040555555555555546,0.016399999999999977,-0.007066666666666663,-0.08639999999999998,0.0905333333333333,0.07,-0.00013333333333332575,0.035200000000000044,-0.04319999999999999
S0238,0.05788888888888891,0.106,-0.019199999999999988,0.01866666666666663,-0.08653333333333336,-0.13575,0.01626666666666665,0.01506666666666672,0.0534666666666667
S0239,0.007444444444444457,-0.052800000000000014,0.018533333333333304,0.03879999999999995,-0.09173333333333335,-0.08925,-0.0054666666666666405,0.07279999999999995,0.04706666666666672
S0240,0.056,0.06479999999999995,0.0334666666666667,0.042,-0.006933333333333337,-0.124125,0.024399999999999977,-0.006399999999999977,-0.07066666666666668
S0241,0.009555555555555543,0.03920000000000005,0.008800000000000011,0.036399999999999974,-0.11653333333333336,-0.05875,0.0334666666666667,0.045200000000000046,0.03879999999999995
S0242,0.010333333333333371,-0.011,-0.02853333333333336,-0.037066666666666664,0.01133333333333337,-0.019625,0.04106666666666672,-0.032933333333333335,0.1265333333333333
S0243,-0.037222222222222226,-0.006399999999999977,-0.006399999999999977,0.026533333333333305,0.05893333333333328,-0.003,-0.007733333333333348,0.027600000000000024,-0.07933333333333331
S0244,-0.020222222222222228,0.008399999999999977,0.042533333333333305,-0.12093333333333334,0.032133333333333326,0.0425,0.035466666666666695,0.06920000000000004,-0.074
S0245,-0.01677777777777777,-0.073,0.036399999999999974,-0.031066666666666663,0.05213333333333332,0.070125,-0.02493333333333334,-0.040133333333333326,0.031866666666666675
S0246,-0.11388888888888891,-0.08860000000000003,0.017200000000000045,0.014,0.14013333333333333,0.0965,-0.047600000000000024,-0.030399999999999976,-0.07306666666666667
S0247,0.10177777777777783,0.037,-0.04319999999999999,-0.01053333333333336,0.03386666666666668,-0.033375,0.03826666666666665,-0.01346666666666664,-0.00453333333333336
S0248,0.019333333333333372,-0.0021999999999999884,0.047600000000000024,0.011600000000000023,-0.08373333333333335,-0.133125,0.05160000000000002,0.04213333333333333,0.0805333333333333
S0249,-0.04222222222222223,-0.05860000000000002,0.03493333333333328,-0.05533333333333332,0.00653333333333336,0.01475,0.04066666666666663,0.0076000000000000225,0.10133333333333337
S0250,0.006888888888888914,0.04479999999999996,-0.04826666666666665,0.007733333333333348,0.0008000000000000114,-0.002125,-0.003066666666666663,-0.06013333333333332,0.017733333333333347
S0251,0.025555555555555543,0.028399999999999977,-0.03826666666666665,-0.011600000000000023,0.09,-0.012875,0.03879999999999995,0.04093333333333328,-0.06613333333333332
S0252,0.022,-0.023199999999999988,-0.008133333333333326,0.049600000000000026,0.0026666666666666857,-0.081375,-0.06946666666666663,-0.03413333333333333,0.047866666666666675
S0253,0.011222222222222172,-0.057,0.06426666666666665,-0.06719999999999998,-0.00653333333333336,0.09075,-0.014133333333333326,-0.048666666666666684,0.05133333333333337
S0254,0.07966666666666664,0.027399999999999976,-0.013066666666666662,-0.011066666666666662,0.023600000000000024,-0.035375,-0.04413333333333332,-0.014,-0.06719999999999998
S0255,0.016111111111111086,0.056799999999999955,0.00653333333333336,0.009333333333333315,0.12279999999999995,-0.00425,-0.086,-0.06,-0.10533333333333332
S0256,0.012333333333333371,-0.06280000000000001,-0.07186666666666668,-0.0023999999999999772,0.09333333333333337,0.01025,-0.044399999999999974,-0.02226666666666665,0.034
S0257,-0.023111111111111086,0.007,0.07493333333333328,0.004266666666666651,-0.11893333333333334,0.02025,0.0002666666666666515,0.06386666666666667,0.0037333333333333485
S0258,-0.010111111111111086,-0.09960000000000002,-0.0652,0.036,0.12266666666666663,0.060125,-0.1208,-0.031600000000000024,-0.025600000000000022
S0259,-0.016555555555555542,-0.10719999999999999,-0.02053333333333336,-0.014666666666666685,0.018533333333333304,-0.046125,0.022533333333333305,0.050533333333333305,0.05773333333333335
S0260,0.01422222222222217,0.07579999999999995,-0.005333333333333314,-0.032666666666666684,-0.06866666666666668,-0.0395,0.0325333333333333,-0.036,0.052
S0261,0.03733333333333337,-0.003600000000000023,0.035733333333333346,-0.06933333333333332,-0.07613333333333333,-0.017,0.04266666666666663,0.0017333333333333484,0.1054666666666667
S0262,-0.068,-0.06580000000000001,-0.020133333333333326,0.046399999999999976,0.07786666666666667,0.145,-0.04319999999999999,-0.11480000000000001,-0.03413333333333333
S0263,-0.06533333333333331,-0.025,-0.004133333333333326,-0.02226666666666665,0.06986666666666667,0.0475,-0.04239999999999998,-0.05186666666666667,0.07413333333333333
S0264,-0.028111111111111087,0.023600000000000024,0.027066666666666718,0.012933333333333281,-0.040133333333333326,0.061375,0.021466666666666696,0.047600000000000024,-0.06439999999999997
S0265,-0.04022222222222223,-0.055199999999999985,-0.0006666666666666856,-0.06426666666666665,0.0965333333333333,0.130625,0.019200000000000047,0.03386666666666668,-0.07773333333333335
S0266,-0.012666666666666685,0.042,0.04720000000000005,0.059466666666666695,-0.08439999999999998,-0.015125,-0.06586666666666667,0.04093333333333328,0.03226666666666665
S0267,0.05733333333333337,0.028399999999999977,-0.068,-0.058,0.07066666666666663,-0.06375,0.04666666666666663,-0.0009333333333333371,0.03506666666666672
S0268,0.055555555555555546,0.013,-0.042,-0.04360000000000002,0.126,-0.040375,-0.007866666666666675,-0.07386666666666668,-0.023866666666666675
S0269,0.03833333333333337,-0.04939999999999998,0.019200000000000047,0.05973333333333335,0.022799999999999956,-0.079375,-0.04346666666666664,0.013600000000000024,-0.08639999999999998
S0270,0.07277777777777783,0.009800000000000012,-0.03306666666666666,0.0334666666666667,0.09666666666666662,-0.00575,-0.029333333333333315,-0.008,-0.12319999999999999
S0271,-0.049,-0.016399999999999977,0.006,0.03679999999999996,-0.08733333333333332,0.038375,0.023866666666666675,-0.007866666666666675,0.03093333333333328
S0272,-0.021666666666666685,-0.017,0.0006666666666666856,-0.04853333333333336,0.09493333333333329,0.06,-0.02,-0.05973333333333335,-0.010133333333333326
S0273,0.08533333333333337,0.053200000000000046,0.010133333333333326,-0.04519999999999999,-0.07946666666666664,-0.12375,-0.04039999999999998,0.014933333333333281,0.04839999999999998
S0274,0.04766666666666663,0.05139999999999998,0.012133333333333326,-0.004800000000000012,-0.04319999999999999,-0.10625,-0.020133333333333326,-0.006666666666666685,0.03133333333333337
S0275,-0.07511111111111109,0.004,-0.007333333333333314,-0.024800000000000013,0.014399999999999977,0.166375,0.0029333333333333373,0.03679999999999996,-0.08039999999999997
S0276,-0.029444444444444457,0.12679999999999997,0.08653333333333331,0.003066666666666663,-0.10319999999999999,-0.036875,-0.022666666666666686,0.01826666666666665,-0.015199999999999988
S0277,0.10411111111111108,0.03760000000000002,-0.004133333333333326,0.024799999999999954,-0.12973333333333334,-0.11525,0.039600000000000024,0.014666666666666628,0.08626666666666666
S0278,0.021888888888888913,0.00919999999999999,-0.02493333333333334,-0.040666666666666684,0.07333333333333338,0.027625,-0.01546666666666664,0.015466666666666696,-0.014933333333333337
S0279,0.014777777777777829,0.015200000000000045,0.015200000000000045,-0.0028000000000000112,-0.09280000000000001,-0.066875,-0.038,0.025466666666666696,0.12093333333333328
S0280,0.05433333333333337,0.013799999999999955,0.058266666666666654,0.046,-0.12053333333333335,-0.074625,0.014266666666666651,-0.047866666666666675,0.032799999999999954
S0281,0.030444444444444458,0.0021999999999999884,-0.03519999999999999,-0.01626666666666665,0.1074666666666667,0.043375,-0.016133333333333326,-0.03506666666666666,-0.1
S0282,-0.0023333333333333144,0.024,-0.05893333333333334,0.045866666666666674,-0.047866666666666675,-0.00025,0.006800000000000012,0.0385333333333333,0.01533333333333337
S0283,0.019222222222222172,0.003,-0.006933333333333337,-0.02026666666666665,0.05160000000000002,-0.04925,0.009333333333333315,-0.04106666666666666,0.014133333333333326
S0284,0.07233333333333337,-0.0008000000000000114,0.016133333333333326,0.0071999999999999885,-0.029066666666666664,-0.0395,0.021200000000000045,0.07013333333333333,-0.06066666666666669
S0285,-0.07322222222222223,0.033799999999999955,0.0033333333333333145,-0.05093333333333334,0.021600000000000022,0.08225,0.01973333333333335,0.013600000000000024,-0.02226666666666665
S0286,-0.06677777777777777,-0.08419999999999998,-0.01573333333333335,-0.008266666666666651,0.08413333333333332,0.137625,-0.10306666666666667,-0.03306666666666666,-0.009600000000000023
S0287,0.040333333333333374,-0.06739999999999997,-0.10906666666666666,-0.02493333333333334,0.12720000000000004,0.056375,0.017200000000000045,-0.011600000000000023,-0.05680000000000001
S0288,-0.058666666666666686,-0.011600000000000023,-0.05373333333333335,0.011866666666666675,0.07773333333333335,0.1205,-0.06319999999999999,-0.0054666666666666405,-0.08213333333333332
S0289,-0.03222222222222223,-0.019399999999999976,-0.07853333333333336,0.06293333333333329,-0.037333333333333316,0.08725,0.020533333333333303,-0.05453333333333336,0.07053333333333331
S0290,-0.010111111111111086,0.03779999999999995,0.04093333333333328,0.018,-0.06960000000000002,0.12175,-0.007466666666666641,-0.024399999999999977,-0.10986666666666667
S0291,-0.06366666666666669,-0.032600000000000025,0.032,0.05866666666666663,0.01306666666666672,0.009875,0.01333333333333337,-0.09093333333333334,0.02466666666666663
S0292,0.04533333333333337,0.008199999999999989,-0.04319999999999999,-0.058,-0.09560000000000002,-0.011875,0.04173333333333335,0.03613333333333332,0.11706666666666672
S0293,0.043,0.045399999999999975,0.04826666666666665,0.07120000000000004,-0.039066666666666666,-0.014375,0.014799999999999954,-0.04080000000000001,-0.05160000000000002
S0294,0.006222222222222229,0.03539999999999998,0.006133333333333326,0.017200000000000045,-0.0022666666666666517,0.04575,-0.00653333333333336,-0.026666666666666686,-0.09239999999999998
S0295,0.04366666666666663,-0.032,-0.009866666666666675,-0.040933333333333335,-0.017066666666666664,-0.058,0.09826666666666665,-0.07586666666666668,0.096
S0296,-0.026111111111111085,-0.07339999999999998,-0.0008000000000000114,0.01,-0.04280000000000001,0.134125,-0.012,-0.03280000000000001,0.02226666666666665
S0297,-0.04944444444444446,0.004800000000000012,0.059200000000000044,0.03466666666666663,-0.10319999999999999,0.071375,0.0033333333333333145,-0.017333333333333315,-0.01719999999999999
S0298,0.0012222222222222285,0.033600000000000026,-0.023866666666666675,-0.07853333333333336,-0.034,-0.059,0.021600000000000022,-0.028266666666666652,0.12493333333333329
S0299,0.023888888888888914,-0.022199999999999987,-0.03306666666666666,-0.04239999999999998,-0.054399999999999976,0.1575,0.018533333333333304,-0.04653333333333336,0.01573333333333335
